WKT,csquare_area,surface_sar,subsurface_sar,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-9.35 42.3,-9.35 42.35,-9.3 42.35,-9.3 42.3,-9.35 42.3))",22.8531954901666,348.545082673749,20.941545569757,Bay of Biscay and the Iberian Coast,"13E0",7400:229:133:1,42.325,-9.325
"POLYGON ((-9.4 42.35,-9.4 42.4,-9.35 42.4,-9.35 42.35,-9.4 42.35))",22.8350239842945,405.67939647079,25.8612936706274,Bay of Biscay and the Iberian Coast,"13E0",7400:229:133:4,42.375,-9.375
"POLYGON ((-9.45 42.3,-9.45 42.35,-9.4 42.35,-9.4 42.3,-9.45 42.3))",22.8531954901666,82.8721241625041,5.68032614143253,Bay of Biscay and the Iberian Coast,"13E0",7400:229:134:1,42.325,-9.425
"POLYGON ((-9.5 42.2,-9.5 42.25,-9.45 42.25,-9.45 42.2,-9.5 42.2))",22.8894862769782,8.45631392297187,0.659592485991806,Bay of Biscay and the Iberian Coast,"13E0",7400:229:124:2,42.225,-9.475
"POLYGON ((-9.45 42.5,-9.45 42.55,-9.4 42.55,-9.4 42.5,-9.45 42.5))",22.7804051829132,250.937439261222,17.7166782690765,Bay of Biscay and the Iberian Coast,"14E0",7400:229:354:1,42.525,-9.425
"POLYGON ((-9.1 42.5,-9.1 42.55,-9.05 42.55,-9.05 42.5,-9.1 42.5))",22.7804051829132,3.22901823604594,0.0904125106092862,Bay of Biscay and the Iberian Coast,"14E0",7400:229:350:2,42.525,-9.075
"POLYGON ((-9.2 42.5,-9.2 42.55,-9.15 42.55,-9.15 42.5,-9.2 42.5))",22.7804051829132,49.0881437259441,2.71553845311523,Bay of Biscay and the Iberian Coast,"14E0",7400:229:351:2,42.525,-9.175
"POLYGON ((-9.4 42.4,-9.4 42.45,-9.35 42.45,-9.35 42.4,-9.4 42.4))",22.8168350885582,384.610008514374,27.2559012463753,Bay of Biscay and the Iberian Coast,"13E0",7400:229:143:2,42.425,-9.375
"POLYGON ((-9.35 42.45,-9.35 42.5,-9.3 42.5,-9.3 42.45,-9.35 42.45))",22.7986288168095,419.545104713606,21.5783399045876,Bay of Biscay and the Iberian Coast,"13E0",7400:229:143:3,42.475,-9.325
"POLYGON ((-9.4 42.3,-9.4 42.35,-9.35 42.35,-9.35 42.3,-9.4 42.3))",22.8531954901666,505.890497382672,33.0618975237742,Bay of Biscay and the Iberian Coast,"13E0",7400:229:133:2,42.325,-9.375
"POLYGON ((-9.2 42.55,-9.2 42.6,-9.15 42.6,-9.15 42.55,-9.2 42.55))",22.7621642007473,32.898591096113,1.92454833050142,Bay of Biscay and the Iberian Coast,"14E0",7400:229:351:4,42.575,-9.175
"POLYGON ((-9.15 42.65,-9.15 42.7,-9.1 42.7,-9.1 42.65,-9.15 42.65))",22.7256302471855,14.8794739188757,0.41662526972852,Bay of Biscay and the Iberian Coast,"14E0",7400:229:361:3,42.675,-9.125
"POLYGON ((-2.1 46.6,-2.1 46.65,-2.05 46.65,-2.05 46.6,-2.1 46.6))",21.2283313359092,2.38838710974172,0.291387895581697,Bay of Biscay and the Iberian Coast,"22E7",7400:362:360:2,46.625,-2.075
"POLYGON ((-9.15 42.6,-9.15 42.65,-9.1 42.65,-9.1 42.6,-9.15 42.6))",22.7439058842032,14.9044883933507,0.770769039660904,Bay of Biscay and the Iberian Coast,"14E0",7400:229:361:1,42.625,-9.125
"POLYGON ((-9.2 42.65,-9.2 42.7,-9.15 42.7,-9.15 42.65,-9.2 42.65))",22.7256302471855,24.3405843448003,1.72052353977852,Bay of Biscay and the Iberian Coast,"14E0",7400:229:361:4,42.675,-9.175
"POLYGON ((-9.5 42.55,-9.5 42.6,-9.45 42.6,-9.45 42.55,-9.5 42.55))",22.7621642007473,119.490673138193,9.14753870894407,Bay of Biscay and the Iberian Coast,"14E0",7400:229:354:4,42.575,-9.475
"POLYGON ((-9.15 42.55,-9.15 42.6,-9.1 42.6,-9.1 42.55,-9.15 42.55))",22.7621642007473,4.57277130350001,0.128037596498,Bay of Biscay and the Iberian Coast,"14E0",7400:229:351:3,42.575,-9.125
"POLYGON ((-9.2 42.6,-9.2 42.65,-9.15 42.65,-9.15 42.6,-9.2 42.6))",22.7439058842032,14.9686929852423,0.939593315703492,Bay of Biscay and the Iberian Coast,"14E0",7400:229:361:2,42.625,-9.175
"POLYGON ((-9.25 42.75,-9.25 42.8,-9.2 42.8,-9.2 42.75,-9.25 42.75))",22.6890270674127,16.8092988620187,0.597451394833062,Bay of Biscay and the Iberian Coast,"14E0",7400:229:372:3,42.775,-9.225
"POLYGON ((-9.45 42.45,-9.45 42.5,-9.4 42.5,-9.4 42.45,-9.45 42.45))",22.7986288168095,45.6505383981536,3.56074199505598,Bay of Biscay and the Iberian Coast,"13E0",7400:229:144:3,42.475,-9.425
"POLYGON ((-9.1 42.7,-9.1 42.75,-9.05 42.75,-9.05 42.7,-9.1 42.7))",22.7073373036116,72.5582539158887,4.41308201648722,Bay of Biscay and the Iberian Coast,"14E0",7400:229:370:2,42.725,-9.075
"POLYGON ((-9.15 42.7,-9.15 42.75,-9.1 42.75,-9.1 42.7,-9.15 42.7))",22.7073373036116,52.059827610068,2.70549585116519,Bay of Biscay and the Iberian Coast,"14E0",7400:229:371:1,42.725,-9.125
"POLYGON ((-9.2 42.7,-9.2 42.75,-9.15 42.75,-9.15 42.7,-9.2 42.7))",22.7073373036116,50.5475968489648,2.2530452118247,Bay of Biscay and the Iberian Coast,"14E0",7400:229:371:2,42.725,-9.175
"POLYGON ((-9.4 42.45,-9.4 42.5,-9.35 42.5,-9.35 42.45,-9.4 42.45))",22.7986288168095,413.410873334188,28.1013271203306,Bay of Biscay and the Iberian Coast,"13E0",7400:229:143:4,42.475,-9.375
"POLYGON ((-9.45 42.4,-9.45 42.45,-9.4 42.45,-9.4 42.4,-9.45 42.4))",22.8168350885582,30.3523028422581,2.36747962169614,Bay of Biscay and the Iberian Coast,"13E0",7400:229:144:1,42.425,-9.425
"POLYGON ((-9.2 42.75,-9.2 42.8,-9.15 42.8,-9.15 42.75,-9.2 42.75))",22.6890270674127,1.55779790079986,0.121508236262389,Bay of Biscay and the Iberian Coast,"14E0",7400:229:371:4,42.775,-9.175
"POLYGON ((-9.5 42.6,-9.5 42.65,-9.45 42.65,-9.45 42.6,-9.5 42.6))",22.7439058842032,505.397482185583,31.8183447158675,Bay of Biscay and the Iberian Coast,"14E0",7400:229:364:2,42.625,-9.475
"POLYGON ((-8.15 44.0,-8.15 44.05,-8.1 44.05,-8.1 44.0,-8.15 44.0))",22.2256920756553,489.156790021403,31.692242337767,Bay of Biscay and the Iberian Coast,"17E1",7400:248:101:1,44.025,-8.125
"POLYGON ((-9.55 42.55,-9.55 42.6,-9.5 42.6,-9.5 42.55,-9.55 42.55))",22.7621642007473,1.9117249042316,0.149114542530065,Bay of Biscay and the Iberian Coast,"14E0",7400:229:455:3,42.575,-9.525
"POLYGON ((-9.25 42.8,-9.25 42.85,-9.2 42.85,-9.2 42.8,-9.25 42.8))",22.6706995525326,10.6755355069401,0.832691769541326,Bay of Biscay and the Iberian Coast,"14E0",7400:229:382:1,42.825,-9.225
"POLYGON ((-9.3 42.85,-9.3 42.9,-9.25 42.9,-9.25 42.85,-9.3 42.85))",22.6523547729286,2.58598816887864,0.201707077172534,Bay of Biscay and the Iberian Coast,"14E0",7400:229:382:4,42.875,-9.275
"POLYGON ((-9.6 42.7,-9.6 42.75,-9.55 42.75,-9.55 42.7,-9.6 42.7))",22.7073373036116,301.525742673283,22.7761924952799,Bay of Biscay and the Iberian Coast,"14E0",7400:229:475:2,42.725,-9.575
"POLYGON ((-9.6 42.75,-9.6 42.8,-9.55 42.8,-9.55 42.75,-9.6 42.75))",22.6890270674127,336.721219872156,25.7887312180586,Bay of Biscay and the Iberian Coast,"14E0",7400:229:475:4,42.775,-9.575
"POLYGON ((-9.6 42.6,-9.6 42.65,-9.55 42.65,-9.55 42.6,-9.6 42.6))",22.7439058842032,20.743156735644,1.61796622538023,Bay of Biscay and the Iberian Coast,"14E0",7400:229:465:2,42.625,-9.575
"POLYGON ((-9.55 42.65,-9.55 42.7,-9.5 42.7,-9.5 42.65,-9.55 42.65))",22.7256302471855,558.164002047351,38.2285538912025,Bay of Biscay and the Iberian Coast,"14E0",7400:229:465:3,42.675,-9.525
"POLYGON ((-9.55 42.6,-9.55 42.65,-9.5 42.65,-9.5 42.6,-9.55 42.6))",22.7439058842032,367.241653359368,28.2949195715014,Bay of Biscay and the Iberian Coast,"14E0",7400:229:465:1,42.625,-9.525
"POLYGON ((-9.6 42.65,-9.6 42.7,-9.55 42.7,-9.55 42.65,-9.6 42.65))",22.7256302471855,167.618964683283,13.0135631109438,Bay of Biscay and the Iberian Coast,"14E0",7400:229:465:4,42.675,-9.575
"POLYGON ((-9.6 42.8,-9.6 42.85,-9.55 42.85,-9.55 42.8,-9.6 42.8))",22.6706995525326,490.133340636466,37.1946339041384,Bay of Biscay and the Iberian Coast,"14E0",7400:229:485:2,42.825,-9.575
"POLYGON ((-9.6 42.85,-9.6 42.9,-9.55 42.9,-9.55 42.85,-9.6 42.85))",22.6523547729286,589.073397592312,44.0270549397301,Bay of Biscay and the Iberian Coast,"14E0",7400:229:485:4,42.875,-9.575
"POLYGON ((-9.65 42.75,-9.65 42.8,-9.6 42.8,-9.6 42.75,-9.65 42.75))",22.6890270674127,8.94764661971685,0.697916436337914,Bay of Biscay and the Iberian Coast,"14E0",7400:229:476:3,42.775,-9.625
"POLYGON ((-9.6 42.9,-9.6 42.95,-9.55 42.95,-9.55 42.9,-9.6 42.9))",22.633992742571,564.49453175253,41.2609440736498,Bay of Biscay and the Iberian Coast,"14E0",7400:229:495:2,42.925,-9.575
"POLYGON ((-5.1 43.65,-5.1 43.7,-5.05 43.7,-5.05 43.65,-5.1 43.65))",22.3565017367251,76.029566130698,4.93366608188851,Bay of Biscay and the Iberian Coast,"16E4",7400:235:360:4,43.675,-5.075
"POLYGON ((-5.35 43.55,-5.35 43.6,-5.3 43.6,-5.3 43.55,-5.35 43.55))",22.39372290972,13.049956800112,0.365398790403135,Bay of Biscay and the Iberian Coast,"16E4",7400:235:353:3,43.575,-5.325
"POLYGON ((-5.2 43.55,-5.2 43.6,-5.15 43.6,-5.15 43.55,-5.2 43.55))",22.39372290972,86.793143112325,6.00110477092817,Bay of Biscay and the Iberian Coast,"16E4",7400:235:351:4,43.575,-5.175
"POLYGON ((-9.65 42.95,-9.65 43.0,-9.6 43.0,-9.6 42.95,-9.65 42.95))",22.6156134754434,21.9777837161793,1.71426712986199,Bay of Biscay and the Iberian Coast,"14E0",7400:229:496:3,42.975,-9.625
"POLYGON ((-9.35 42.9,-9.35 42.95,-9.3 42.95,-9.3 42.9,-9.35 42.9))",22.633992742571,6.12356635668188,0.477638175821186,Bay of Biscay and the Iberian Coast,"14E0",7400:229:393:1,42.925,-9.325
"POLYGON ((-9.6 42.95,-9.6 43.0,-9.55 43.0,-9.55 42.95,-9.6 42.95))",22.6156134754434,473.171840907997,36.1344702987607,Bay of Biscay and the Iberian Coast,"14E0",7400:229:495:4,42.975,-9.575
"POLYGON ((-5.1 43.55,-5.1 43.6,-5.05 43.6,-5.05 43.55,-5.1 43.55))",22.39372290972,7.24025994992526,0.564740276094171,Bay of Biscay and the Iberian Coast,"16E4",7400:235:350:4,43.575,-5.075
"POLYGON ((-5.45 43.55,-5.45 43.6,-5.4 43.6,-5.4 43.55,-5.45 43.55))",22.39372290972,14.0354019988105,1.09476135590722,Bay of Biscay and the Iberian Coast,"16E4",7400:235:354:3,43.575,-5.425
"POLYGON ((-5.4 43.6,-5.4 43.65,-5.35 43.65,-5.35 43.6,-5.4 43.6))",22.3751208430364,158.226247190334,10.5622897106716,Bay of Biscay and the Iberian Coast,"16E4",7400:235:363:2,43.625,-5.375
"POLYGON ((-5.4 43.65,-5.4 43.7,-5.35 43.7,-5.35 43.65,-5.4 43.65))",22.3565017367251,189.44839959959,12.1399660418704,Bay of Biscay and the Iberian Coast,"16E4",7400:235:363:4,43.675,-5.375
"POLYGON ((-5.05 43.6,-5.05 43.65,-5 43.65,-5 43.6,-5.05 43.6))",22.3751208430364,5.97590111361982,0.466120286862346,Bay of Biscay and the Iberian Coast,"16E4",7400:235:360:1,43.625,-5.025
"POLYGON ((-5.05 43.65,-5.05 43.7,-5 43.7,-5 43.65,-5.05 43.65))",22.3565017367251,110.274450636133,7.7894595412139,Bay of Biscay and the Iberian Coast,"16E4",7400:235:360:3,43.675,-5.025
"POLYGON ((-5.05 43.75,-5.05 43.8,-5 43.8,-5 43.75,-5.05 43.75))",22.3192124619487,392.683203198849,23.4321254952356,Bay of Biscay and the Iberian Coast,"16E4",7400:235:370:3,43.775,-5.025
"POLYGON ((-5.15 43.6,-5.15 43.65,-5.1 43.65,-5.1 43.6,-5.15 43.6))",22.3751208430364,5.61021563335093,0.437596819401372,Bay of Biscay and the Iberian Coast,"16E4",7400:235:361:1,43.625,-5.125
"POLYGON ((-5.2 43.6,-5.2 43.65,-5.15 43.65,-5.15 43.6,-5.2 43.6))",22.3751208430364,4.45169561966484,0.347232258333857,Bay of Biscay and the Iberian Coast,"16E4",7400:235:361:2,43.625,-5.175
"POLYGON ((-5.15 43.65,-5.15 43.7,-5.1 43.7,-5.1 43.65,-5.15 43.65))",22.3565017367251,31.8462403002292,2.34192685521722,Bay of Biscay and the Iberian Coast,"16E4",7400:235:361:3,43.675,-5.125
"POLYGON ((-5.25 43.65,-5.25 43.7,-5.2 43.7,-5.2 43.65,-5.25 43.65))",22.3565017367251,15.1978306145435,1.18543078793439,Bay of Biscay and the Iberian Coast,"16E4",7400:235:362:3,43.675,-5.225
"POLYGON ((-5.5 43.7,-5.5 43.75,-5.45 43.75,-5.45 43.7,-5.5 43.7))",22.3378656049651,130.726311516799,8.50731030824102,Bay of Biscay and the Iberian Coast,"16E4",7400:235:374:2,43.725,-5.475
"POLYGON ((-5.05 43.55,-5.05 43.6,-5 43.6,-5 43.55,-5.05 43.55))",22.39372290972,3.57158519557369,0.278583645254748,Bay of Biscay and the Iberian Coast,"16E4",7400:235:350:3,43.575,-5.025
"POLYGON ((-5.2 43.65,-5.2 43.7,-5.15 43.7,-5.15 43.65,-5.2 43.65))",22.3565017367251,23.1517355657137,1.45142225963113,Bay of Biscay and the Iberian Coast,"16E4",7400:235:361:4,43.675,-5.175
"POLYGON ((-5.3 43.6,-5.3 43.65,-5.25 43.65,-5.25 43.6,-5.3 43.6))",22.3751208430364,84.0536031360119,5.71848735019986,Bay of Biscay and the Iberian Coast,"16E4",7400:235:362:2,43.625,-5.275
"POLYGON ((-5.3 43.55,-5.3 43.6,-5.25 43.6,-5.25 43.55,-5.3 43.55))",22.39372290972,11.0045305401183,0.858353382129227,Bay of Biscay and the Iberian Coast,"16E4",7400:235:352:4,43.575,-5.275
"POLYGON ((-5.35 43.6,-5.35 43.65,-5.3 43.65,-5.3 43.6,-5.35 43.6))",22.3751208430364,140.982987955606,8.95209415872044,Bay of Biscay and the Iberian Coast,"16E4",7400:235:363:1,43.625,-5.325
"POLYGON ((-5.45 43.6,-5.45 43.65,-5.4 43.65,-5.4 43.6,-5.45 43.6))",22.3751208430364,124.451422936047,6.97440057276633,Bay of Biscay and the Iberian Coast,"16E4",7400:235:364:1,43.625,-5.425
"POLYGON ((-5.3 43.65,-5.3 43.7,-5.25 43.7,-5.25 43.65,-5.3 43.65))",22.3565017367251,48.0691834191625,3.20618968480035,Bay of Biscay and the Iberian Coast,"16E4",7400:235:362:4,43.675,-5.275
"POLYGON ((-5.1 43.6,-5.1 43.65,-5.05 43.65,-5.05 43.6,-5.1 43.6))",22.3751208430364,3.30213032730366,0.257566165529685,Bay of Biscay and the Iberian Coast,"16E4",7400:235:360:2,43.625,-5.075
"POLYGON ((-5.35 43.65,-5.35 43.7,-5.3 43.7,-5.3 43.65,-5.35 43.65))",22.3565017367251,109.237912888787,7.29027493139088,Bay of Biscay and the Iberian Coast,"16E4",7400:235:363:3,43.675,-5.325
"POLYGON ((-5.5 43.6,-5.5 43.65,-5.45 43.65,-5.45 43.6,-5.5 43.6))",22.3751208430364,61.9477443735508,3.62699485365065,Bay of Biscay and the Iberian Coast,"16E4",7400:235:364:2,43.625,-5.475
"POLYGON ((-5.5 43.65,-5.5 43.7,-5.45 43.7,-5.45 43.65,-5.5 43.65))",22.3565017367251,196.109116189226,12.2856222113436,Bay of Biscay and the Iberian Coast,"16E4",7400:235:364:4,43.675,-5.475
"POLYGON ((-5.25 43.7,-5.25 43.75,-5.2 43.75,-5.2 43.7,-5.25 43.7))",22.3378656049651,79.4437057560896,4.68567265100709,Bay of Biscay and the Iberian Coast,"16E4",7400:235:372:1,43.725,-5.225
"POLYGON ((-5.3 43.7,-5.3 43.75,-5.25 43.75,-5.25 43.7,-5.3 43.7))",22.3378656049651,33.3205817564248,2.13330552824753,Bay of Biscay and the Iberian Coast,"16E4",7400:235:372:2,43.725,-5.275
"POLYGON ((-5.25 43.75,-5.25 43.8,-5.2 43.8,-5.2 43.75,-5.25 43.75))",22.3192124619487,106.753971807714,6.97442988873328,Bay of Biscay and the Iberian Coast,"16E4",7400:235:372:3,43.775,-5.225
"POLYGON ((-5.35 43.75,-5.35 43.8,-5.3 43.8,-5.3 43.75,-5.35 43.75))",22.3192124619487,44.3761142814338,2.58443046499597,Bay of Biscay and the Iberian Coast,"16E4",7400:235:373:3,43.775,-5.325
"POLYGON ((-5.45 43.7,-5.45 43.75,-5.4 43.75,-5.4 43.7,-5.45 43.7))",22.3378656049651,102.044175444043,7.15064290187469,Bay of Biscay and the Iberian Coast,"16E4",7400:235:374:1,43.725,-5.425
"POLYGON ((-5.45 43.75,-5.45 43.8,-5.4 43.8,-5.4 43.75,-5.45 43.75))",22.3192124619487,151.919451741861,9.92653836483656,Bay of Biscay and the Iberian Coast,"16E4",7400:235:374:3,43.775,-5.425
"POLYGON ((-5.35 43.7,-5.35 43.75,-5.3 43.75,-5.3 43.7,-5.35 43.7))",22.3378656049651,46.641805583234,3.00648923266294,Bay of Biscay and the Iberian Coast,"16E4",7400:235:373:1,43.725,-5.325
"POLYGON ((-5.5 43.75,-5.5 43.8,-5.45 43.8,-5.45 43.75,-5.5 43.75))",22.3192124619487,165.18045360172,9.76422935960457,Bay of Biscay and the Iberian Coast,"16E4",7400:235:374:4,43.775,-5.475
"POLYGON ((-5.2 43.85,-5.2 43.9,-5.15 43.9,-5.15 43.85,-5.2 43.85))",22.2818551989805,173.735640541009,11.1397699027006,Bay of Biscay and the Iberian Coast,"16E4",7400:235:381:4,43.875,-5.175
"POLYGON ((-5.15 43.75,-5.15 43.8,-5.1 43.8,-5.1 43.75,-5.15 43.75))",22.3192124619487,268.559609716744,16.315566848131,Bay of Biscay and the Iberian Coast,"16E4",7400:235:371:3,43.775,-5.125
"POLYGON ((-5.1 43.7,-5.1 43.75,-5.05 43.75,-5.05 43.7,-5.1 43.7))",22.3378656049651,58.3672451612307,3.83875235195066,Bay of Biscay and the Iberian Coast,"16E4",7400:235:370:2,43.725,-5.075
"POLYGON ((-5.3 43.75,-5.3 43.8,-5.25 43.8,-5.25 43.75,-5.3 43.75))",22.3192124619487,61.5632695978516,4.00161076490377,Bay of Biscay and the Iberian Coast,"16E4",7400:235:372:4,43.775,-5.275
"POLYGON ((-5.15 43.7,-5.15 43.75,-5.1 43.75,-5.1 43.7,-5.15 43.7))",22.3378656049651,102.587457920677,6.80740441317905,Bay of Biscay and the Iberian Coast,"16E4",7400:235:371:1,43.725,-5.125
"POLYGON ((-5.2 43.7,-5.2 43.75,-5.15 43.75,-5.15 43.7,-5.2 43.7))",22.3378656049651,65.2133917492318,4.00078492081535,Bay of Biscay and the Iberian Coast,"16E4",7400:235:371:2,43.725,-5.175
"POLYGON ((-5.25 43.8,-5.25 43.85,-5.2 43.85,-5.2 43.8,-5.25 43.8))",22.3005423218811,421.438743358465,28.1396877030482,Bay of Biscay and the Iberian Coast,"16E4",7400:235:382:1,43.825,-5.225
"POLYGON ((-5.3 43.85,-5.3 43.9,-5.25 43.9,-5.25 43.85,-5.3 43.85))",22.2818551989805,270.131008802914,18.9056250224983,Bay of Biscay and the Iberian Coast,"16E4",7400:235:382:4,43.875,-5.275
"POLYGON ((-5.45 43.65,-5.45 43.7,-5.4 43.7,-5.4 43.65,-5.45 43.65))",22.3565017367251,182.387671660991,11.7715839345336,Bay of Biscay and the Iberian Coast,"16E4",7400:235:364:3,43.675,-5.425
"POLYGON ((-5.15 43.5,-5.15 43.55,-5.1 43.55,-5.1 43.5,-5.15 43.5))",22.4123079226093,2.9214314223526,0.227871650943503,Bay of Biscay and the Iberian Coast,"16E4",7400:235:351:1,43.525,-5.125
"POLYGON ((-5.4 43.7,-5.4 43.75,-5.35 43.75,-5.35 43.7,-5.4 43.7))",22.3378656049651,32.7326873259754,2.24928146072877,Bay of Biscay and the Iberian Coast,"16E4",7400:235:373:2,43.725,-5.375
"POLYGON ((-5.25 43.6,-5.25 43.65,-5.2 43.65,-5.2 43.6,-5.25 43.6))",22.3751208430364,25.2030377613613,1.96583694538619,Bay of Biscay and the Iberian Coast,"16E4",7400:235:362:1,43.625,-5.225
"POLYGON ((-5.45 43.8,-5.45 43.85,-5.4 43.85,-5.4 43.8,-5.45 43.8))",22.3005423218811,60.5631116987328,3.7019125186187,Bay of Biscay and the Iberian Coast,"16E4",7400:235:384:1,43.825,-5.425
"POLYGON ((-5.1 43.85,-5.1 43.9,-5.05 43.9,-5.05 43.85,-5.1 43.85))",22.2818551989805,44.0269481955307,3.4341019592514,Bay of Biscay and the Iberian Coast,"16E4",7400:235:380:4,43.875,-5.075
"POLYGON ((-5.15 43.8,-5.15 43.85,-5.1 43.85,-5.1 43.8,-5.15 43.8))",22.3005423218811,258.675235192158,17.2872093513662,Bay of Biscay and the Iberian Coast,"16E4",7400:235:381:1,43.825,-5.125
"POLYGON ((-5.05 43.8,-5.05 43.85,-5 43.85,-5 43.8,-5.05 43.8))",22.3005423218811,230.737260831724,16.0095599861628,Bay of Biscay and the Iberian Coast,"16E4",7400:235:380:1,43.825,-5.025
"POLYGON ((-8.2 44.0,-8.2 44.05,-8.15 44.05,-8.15 44.0,-8.2 44.0))",22.2256920756553,466.198437330305,31.3379034665163,Bay of Biscay and the Iberian Coast,"17E1",7400:248:101:2,44.025,-8.175
"POLYGON ((-5.5 43.8,-5.5 43.85,-5.45 43.85,-5.45 43.8,-5.5 43.8))",22.3005423218811,84.2786471649691,5.66934600734517,Bay of Biscay and the Iberian Coast,"16E4",7400:235:384:2,43.825,-5.475
"POLYGON ((-5.65 43.6,-5.65 43.65,-5.6 43.65,-5.6 43.6,-5.65 43.6))",22.3751208430364,26.8883984037782,1.83077507124936,Bay of Biscay and the Iberian Coast,"16E4",7400:235:466:1,43.625,-5.625
"POLYGON ((-5.6 43.55,-5.6 43.6,-5.55 43.6,-5.55 43.55,-5.6 43.55))",22.39372290972,2.73002025924805,0.212941580221348,Bay of Biscay and the Iberian Coast,"16E4",7400:235:455:4,43.575,-5.575
"POLYGON ((-5.15 43.85,-5.15 43.9,-5.1 43.9,-5.1 43.85,-5.15 43.85))",22.2818551989805,86.3152761233856,5.41377911670377,Bay of Biscay and the Iberian Coast,"16E4",7400:235:381:3,43.875,-5.125
"POLYGON ((-5.25 43.85,-5.25 43.9,-5.2 43.9,-5.2 43.85,-5.25 43.85))",22.2818551989805,112.404352787326,7.95167277059609,Bay of Biscay and the Iberian Coast,"16E4",7400:235:382:3,43.875,-5.225
"POLYGON ((-5.35 43.8,-5.35 43.85,-5.3 43.85,-5.3 43.8,-5.35 43.8))",22.3005423218811,169.162863367697,9.47241153674833,Bay of Biscay and the Iberian Coast,"16E4",7400:235:383:1,43.825,-5.325
"POLYGON ((-5.4 43.8,-5.4 43.85,-5.35 43.85,-5.35 43.8,-5.4 43.8))",22.3005423218811,109.831895297564,6.01318260041384,Bay of Biscay and the Iberian Coast,"16E4",7400:235:383:2,43.825,-5.375
"POLYGON ((-5.45 43.85,-5.45 43.9,-5.4 43.9,-5.4 43.85,-5.45 43.85))",22.2818551989805,314.060696051743,19.2425824185447,Bay of Biscay and the Iberian Coast,"16E4",7400:235:384:3,43.875,-5.425
"POLYGON ((-5.55 43.65,-5.55 43.7,-5.5 43.7,-5.5 43.65,-5.55 43.65))",22.3565017367251,311.298811872477,19.6361321151568,Bay of Biscay and the Iberian Coast,"16E4",7400:235:465:3,43.675,-5.525
"POLYGON ((-5.65 43.65,-5.65 43.7,-5.6 43.7,-5.6 43.65,-5.65 43.65))",22.3565017367251,184.185491627546,10.5910921190482,Bay of Biscay and the Iberian Coast,"16E4",7400:235:466:3,43.675,-5.625
"POLYGON ((-5.65 43.75,-5.65 43.8,-5.6 43.8,-5.6 43.75,-5.65 43.75))",22.3192124619487,163.907122823969,10.0217259348662,Bay of Biscay and the Iberian Coast,"16E4",7400:235:476:3,43.775,-5.625
"POLYGON ((-5.4 43.9,-5.4 43.95,-5.35 43.95,-5.35 43.9,-5.4 43.9))",22.2631511074778,89.5239716091327,5.90141060195375,Bay of Biscay and the Iberian Coast,"16E4",7400:235:393:2,43.925,-5.375
"POLYGON ((-5.6 43.65,-5.6 43.7,-5.55 43.7,-5.55 43.65,-5.6 43.65))",22.3565017367251,227.915849330849,13.9719800113786,Bay of Biscay and the Iberian Coast,"16E4",7400:235:465:4,43.675,-5.575
"POLYGON ((-5.8 43.65,-5.8 43.7,-5.75 43.7,-5.75 43.65,-5.8 43.65))",22.3565017367251,102.092138059525,6.50431979411851,Bay of Biscay and the Iberian Coast,"16E4",7400:235:467:4,43.675,-5.775
"POLYGON ((-5.95 43.65,-5.95 43.7,-5.9 43.7,-5.9 43.65,-5.95 43.65))",22.3565017367251,83.5555177110602,4.50252120589851,Bay of Biscay and the Iberian Coast,"16E4",7400:235:469:3,43.675,-5.925
"POLYGON ((-5.75 43.75,-5.75 43.8,-5.7 43.8,-5.7 43.75,-5.75 43.75))",22.3192124619487,182.658492801669,12.2425270976203,Bay of Biscay and the Iberian Coast,"16E4",7400:235:477:3,43.775,-5.725
"POLYGON ((-5.7 43.75,-5.7 43.8,-5.65 43.8,-5.65 43.75,-5.7 43.75))",22.3192124619487,297.962513605736,20.0284931385561,Bay of Biscay and the Iberian Coast,"16E4",7400:235:476:4,43.775,-5.675
"POLYGON ((-5.75 43.65,-5.75 43.7,-5.7 43.7,-5.7 43.65,-5.75 43.65))",22.3565017367251,173.484206087101,10.3077772879609,Bay of Biscay and the Iberian Coast,"16E4",7400:235:467:3,43.675,-5.725
"POLYGON ((-5.85 43.65,-5.85 43.7,-5.8 43.7,-5.8 43.65,-5.85 43.65))",22.3565017367251,38.8577184995835,3.03090204296752,Bay of Biscay and the Iberian Coast,"16E4",7400:235:468:3,43.675,-5.825
"POLYGON ((-5.9 43.65,-5.9 43.7,-5.85 43.7,-5.85 43.65,-5.9 43.65))",22.3565017367251,38.5375962099295,2.85670623712857,Bay of Biscay and the Iberian Coast,"16E4",7400:235:468:4,43.675,-5.875
"POLYGON ((-5.25 46.75,-5.25 46.8,-5.2 46.8,-5.2 46.75,-5.25 46.75))",21.169437671766,0.663257861920986,0,Bay of Biscay and the Iberian Coast,"22E4",7400:465:372:3,46.775,-5.225
"POLYGON ((-5.55 43.7,-5.55 43.75,-5.5 43.75,-5.5 43.7,-5.55 43.7))",22.3378656049651,241.036352517676,13.895062254644,Bay of Biscay and the Iberian Coast,"16E4",7400:235:475:1,43.725,-5.525
"POLYGON ((-5.8 43.75,-5.8 43.8,-5.75 43.8,-5.75 43.75,-5.8 43.75))",22.3192124619487,32.3109654233786,2.29515710733961,Bay of Biscay and the Iberian Coast,"16E4",7400:235:477:4,43.775,-5.775
