Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
1992,nep.fu.2829,crustacean,2021,NA,0.23,NA,NA,NA,NA,NA
1993,nep.fu.2829,crustacean,2021,NA,0.23,NA,NA,NA,NA,NA
1994,nep.fu.2829,crustacean,2021,NA,0.23,NA,NA,NA,NA,NA
1995,nep.fu.2829,crustacean,2021,NA,0.23,NA,NA,NA,NA,NA
1996,nep.fu.2829,crustacean,2021,NA,0.23,NA,NA,NA,NA,NA
1997,nep.fu.2829,crustacean,2021,NA,0.23,NA,NA,NA,NA,NA
1998,nep.fu.2829,crustacean,2021,0.333,0.23,0.24,NA,NA,NA,NA
1999,nep.fu.2829,crustacean,2021,0.25,0.23,0.41,NA,NA,NA,NA
2000,nep.fu.2829,crustacean,2021,0.349,0.23,0.28,NA,NA,NA,NA
2001,nep.fu.2829,crustacean,2021,0.157,0.23,0.85,NA,NA,NA,NA
2002,nep.fu.2829,crustacean,2021,0.087,0.23,2.03,NA,NA,NA,NA
2003,nep.fu.2829,crustacean,2021,0.062,0.23,2.96,NA,NA,NA,NA
2004,nep.fu.2829,crustacean,2021,0.129,0.23,1.44,NA,NA,NA,NA
2005,nep.fu.2829,crustacean,2021,0.101,0.23,1.91,NA,NA,NA,NA
2006,nep.fu.2829,crustacean,2021,0.069,0.23,2.06,NA,NA,NA,NA
2007,nep.fu.2829,crustacean,2021,0.075,0.23,1.92,NA,NA,NA,NA
2008,nep.fu.2829,crustacean,2021,0.047,0.23,2.32,NA,NA,NA,NA
2009,nep.fu.2829,crustacean,2021,0.029,0.23,2.58,NA,NA,NA,NA
2010,nep.fu.2829,crustacean,2021,0.036,0.23,2.04,NA,NA,NA,NA
2011,nep.fu.2829,crustacean,2021,0.038,0.23,1.94,NA,NA,NA,NA
2012,nep.fu.2829,crustacean,2021,0.045,0.23,2.52,NA,NA,NA,NA
2013,nep.fu.2829,crustacean,2021,0.053,0.23,1.95,NA,NA,NA,NA
2014,nep.fu.2829,crustacean,2021,0.055,0.23,1.72,NA,NA,NA,NA
2015,nep.fu.2829,crustacean,2021,0.066,0.23,1.83,NA,NA,NA,NA
2016,nep.fu.2829,crustacean,2021,0.058,0.23,2.42,NA,NA,NA,NA
2017,nep.fu.2829,crustacean,2021,0.065,0.23,2.09,NA,NA,NA,NA
2018,nep.fu.2829,crustacean,2021,0.051,0.23,2.86,NA,NA,NA,NA
2019,nep.fu.2829,crustacean,2021,0.051,0.23,2.72,NA,NA,NA,NA
2020,nep.fu.2829,crustacean,2021,0.041,0.23,2.57,NA,NA,NA,NA
1994,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
1995,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
1996,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
1997,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
1998,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
1999,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2000,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2001,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2002,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2003,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2004,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2005,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2006,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2007,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2008,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2009,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2010,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2011,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2012,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2013,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2014,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2015,nep.fu.30,crustacean,2021,0.267,NA,298,NA,NA,NA,NA
2016,nep.fu.30,crustacean,2021,2.295,NA,233,NA,NA,NA,NA
2017,nep.fu.30,crustacean,2021,1.607,NA,370,NA,NA,NA,NA
2018,nep.fu.30,crustacean,2021,0.975,NA,329,NA,NA,NA,NA
2019,nep.fu.30,crustacean,2021,1.764,NA,113,NA,NA,NA,NA
2020,nep.fu.30,crustacean,2021,NA,NA,NA,NA,NA,NA,NA
2021,nep.fu.30,crustacean,2021,NA,NA,73,NA,NA,NA,NA
1983,nep.fu.31,crustacean,2021,1.124,1,1.206,0.5,NA,63,NA
1984,nep.fu.31,crustacean,2021,1.567,1,1.282,0.5,NA,100,NA
1985,nep.fu.31,crustacean,2021,1.64,1,1.358,0.5,NA,128,NA
1986,nep.fu.31,crustacean,2021,1.453,1,1.443,0.5,NA,127,NA
1987,nep.fu.31,crustacean,2021,1.568,1,1.475,0.5,NA,118,NA
1988,nep.fu.31,crustacean,2021,1.952,1,1.533,0.5,NA,151,NA
1989,nep.fu.31,crustacean,2021,2.36,1,1.537,0.5,NA,177,NA
1990,nep.fu.31,crustacean,2021,2.036,1,1.456,0.5,NA,174,NA
1991,nep.fu.31,crustacean,2021,1.65,1,1.174,0.5,NA,109,NA
1992,nep.fu.31,crustacean,2021,1.644,1,1.067,0.5,NA,94,NA
1993,nep.fu.31,crustacean,2021,2.391,1,1.014,0.5,NA,101,NA
1994,nep.fu.31,crustacean,2021,2.503,1,1.01,0.5,NA,148,NA
1995,nep.fu.31,crustacean,2021,2.851,1,0.824,0.5,NA,94,NA
1996,nep.fu.31,crustacean,2021,3.847,1,0.692,0.5,NA,129,NA
1997,nep.fu.31,crustacean,2021,3.193,1,0.566,0.5,NA,98,NA
1998,nep.fu.31,crustacean,2021,2.354,1,0.447,0.5,NA,72,NA
1999,nep.fu.31,crustacean,2021,1.616,1,0.453,0.5,NA,48,NA
2000,nep.fu.31,crustacean,2021,1.19,1,0.433,0.5,NA,34,NA
2001,nep.fu.31,crustacean,2021,0.951,1,0.45,0.5,NA,27,NA
2002,nep.fu.31,crustacean,2021,1.096,1,0.475,0.5,NA,26,NA
2003,nep.fu.31,crustacean,2021,1.048,1,0.528,0.5,NA,35,NA
2004,nep.fu.31,crustacean,2021,1.225,1,0.522,0.5,NA,29,NA
2005,nep.fu.31,crustacean,2021,1.459,1,0.565,0.5,NA,48,NA
2006,nep.fu.31,crustacean,2021,1.353,1,0.55,0.5,NA,37,NA
2007,nep.fu.31,crustacean,2021,1.191,1,0.463,0.5,NA,32,NA
2008,nep.fu.31,crustacean,2021,0.709,1,0.391,0.5,NA,20,NA
2009,nep.fu.31,crustacean,2021,0.594,1,0.332,0.5,NA,10,NA
2010,nep.fu.31,crustacean,2021,0.54,1,0.283,0.5,NA,9,NA
2011,nep.fu.31,crustacean,2021,0.533,1,0.255,0.5,NA,7,NA
2012,nep.fu.31,crustacean,2021,0.566,1,0.267,0.5,NA,10,NA
2013,nep.fu.31,crustacean,2021,0.247,1,0.371,0.5,NA,10,NA
2014,nep.fu.31,crustacean,2021,0.127,1,0.42,0.5,NA,4,NA
2015,nep.fu.31,crustacean,2021,0.072,1,0.489,0.5,NA,3,NA
2016,nep.fu.31,crustacean,2021,0.053,1,0.517,0.5,NA,3,NA
2017,nep.fu.31,crustacean,2021,0.088,1,0.489,0.5,NA,0,NA
2018,nep.fu.31,crustacean,2021,0.191,1,0.413,0.5,NA,0,NA
2019,nep.fu.31,crustacean,2021,0.341,1,0.408,0.5,NA,1,NA
2020,nep.fu.31,crustacean,2021,0.442,1,0.44,0.5,NA,1,NA
2021,nep.fu.31,crustacean,2021,NA,1,0.444,0.5,NA,NA,NA
1988,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,0,NA
1989,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,8,NA
1990,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,39,NA
1991,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,5021,NA
1992,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,5009,NA
1993,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,2952,NA
1994,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,2353,NA
1995,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,2114,NA
1996,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,2425,NA
1997,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,1974,NA
1998,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,1923,NA
1999,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,1837,NA
2000,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,1880,NA
2001,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,5002,NA
2002,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,5855,NA
2003,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,859,NA
2004,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,1311,NA
2005,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,629,NA
2006,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,671,NA
2007,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,212,NA
2008,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,250,NA
2009,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,84,NA
2010,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,82,NA
2011,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,108,NA
2012,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,185,NA
2013,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,71,NA
2014,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,58,NA
2015,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,90,NA
2016,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,94,NA
2017,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,150,NA
2018,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,30,NA
2019,ory.27.nea,demersal,2020,NA,NA,NA,NA,NA,60,NA
2000,pil.27.8abd,pelagic,2020,0.15,0.453,138218,78700,NA,NA,NA
2001,pil.27.8abd,pelagic,2020,0.154,0.453,156793,78700,NA,NA,NA
2002,pil.27.8abd,pelagic,2020,0.181,0.453,170043,78700,NA,NA,NA
2003,pil.27.8abd,pelagic,2020,0.146,0.453,179117,78700,NA,NA,NA
2004,pil.27.8abd,pelagic,2020,0.139,0.453,149820,78700,NA,NA,NA
2005,pil.27.8abd,pelagic,2020,0.137,0.453,178001,78700,NA,NA,NA
2006,pil.27.8abd,pelagic,2020,0.15,0.453,156674,78700,NA,NA,NA
2007,pil.27.8abd,pelagic,2020,0.158,0.453,140479,78700,NA,NA,NA
2008,pil.27.8abd,pelagic,2020,0.225,0.453,160906,78700,NA,NA,NA
2009,pil.27.8abd,pelagic,2020,0.181,0.453,137472,78700,NA,NA,NA
2010,pil.27.8abd,pelagic,2020,0.179,0.453,153662,78700,NA,NA,NA
2011,pil.27.8abd,pelagic,2020,0.235,0.453,123831,78700,NA,NA,NA
2012,pil.27.8abd,pelagic,2020,0.42,0.453,90978.9,78700,NA,NA,NA
2013,pil.27.8abd,pelagic,2020,0.459,0.453,97534,78700,NA,NA,NA
2014,pil.27.8abd,pelagic,2020,0.563,0.453,101873,78700,NA,NA,NA
2015,pil.27.8abd,pelagic,2020,0.473,0.453,92801,78700,NA,NA,NA
2016,pil.27.8abd,pelagic,2020,0.555,0.453,86521.1,78700,NA,NA,NA
2017,pil.27.8abd,pelagic,2020,0.52,0.453,113857,78700,NA,NA,NA
2018,pil.27.8abd,pelagic,2020,0.546,0.453,103360,78700,NA,NA,NA
2019,pil.27.8abd,pelagic,2020,0.379,0.453,89396.6,78700,NA,NA,NA
2020,pil.27.8abd,pelagic,2020,NA,0.453,103915,78700,NA,NA,NA
1978,pil.27.8c9a,pelagic,2020,0.356,0.032,525270,252523,NA,NA,NA
1979,pil.27.8c9a,pelagic,2020,0.283,0.032,679205,252523,NA,NA,NA
1980,pil.27.8c9a,pelagic,2020,0.279,0.032,851997,252523,NA,NA,NA
1981,pil.27.8c9a,pelagic,2020,0.268,0.032,1020440,252523,NA,NA,NA
1982,pil.27.8c9a,pelagic,2020,0.26,0.032,948606,252523,NA,NA,NA
1983,pil.27.8c9a,pelagic,2020,0.257,0.032,749471,252523,NA,NA,NA
1984,pil.27.8c9a,pelagic,2020,0.252,0.032,1164890,252523,NA,NA,NA
1985,pil.27.8c9a,pelagic,2020,0.23,0.032,987886,252523,NA,NA,NA
1986,pil.27.8c9a,pelagic,2020,0.283,0.032,797581,252523,NA,NA,NA
1987,pil.27.8c9a,pelagic,2020,0.325,0.032,643032,252523,NA,NA,NA
1988,pil.27.8c9a,pelagic,2020,0.399,0.032,708401,252523,NA,NA,NA
1989,pil.27.8c9a,pelagic,2020,0.382,0.032,627011,252523,NA,NA,NA
1990,pil.27.8c9a,pelagic,2020,0.416,0.032,564403,252523,NA,NA,NA
1991,pil.27.8c9a,pelagic,2020,0.384,0.032,519087,252523,NA,NA,NA
1992,pil.27.8c9a,pelagic,2020,0.284,0.032,854665,252523,NA,NA,NA
1993,pil.27.8c9a,pelagic,2020,0.274,0.032,965980,252523,NA,NA,NA
1994,pil.27.8c9a,pelagic,2020,0.231,0.032,814387,252523,NA,NA,NA
1995,pil.27.8c9a,pelagic,2020,0.231,0.032,675491,252523,NA,NA,NA
1996,pil.27.8c9a,pelagic,2020,0.311,0.032,541599,252523,NA,NA,NA
1997,pil.27.8c9a,pelagic,2020,0.415,0.032,480904,252523,NA,NA,NA
1998,pil.27.8c9a,pelagic,2020,0.464,0.032,389821,252523,NA,NA,NA
1999,pil.27.8c9a,pelagic,2020,0.421,0.032,374177,252523,NA,NA,NA
2000,pil.27.8c9a,pelagic,2020,0.373,0.032,320952,252523,NA,NA,NA
2001,pil.27.8c9a,pelagic,2020,0.354,0.032,482236,252523,NA,NA,NA
2002,pil.27.8c9a,pelagic,2020,0.296,0.032,496151,252523,NA,NA,NA
2003,pil.27.8c9a,pelagic,2020,0.264,0.032,471352,252523,NA,NA,NA
2004,pil.27.8c9a,pelagic,2020,0.291,0.032,411770,252523,NA,NA,NA
2005,pil.27.8c9a,pelagic,2020,0.29,0.032,549140,252523,NA,NA,NA
2006,pil.27.8c9a,pelagic,2020,0.175,0.032,642250,252523,NA,NA,NA
2007,pil.27.8c9a,pelagic,2020,0.211,0.032,505661,252523,NA,NA,NA
2008,pil.27.8c9a,pelagic,2020,0.334,0.032,391812,252523,NA,NA,NA
2009,pil.27.8c9a,pelagic,2020,0.381,0.032,294249,252523,NA,NA,NA
2010,pil.27.8c9a,pelagic,2020,0.48,0.032,247185,252523,NA,NA,NA
2011,pil.27.8c9a,pelagic,2020,0.577,0.032,177463,252523,NA,NA,NA
2012,pil.27.8c9a,pelagic,2020,0.46,0.032,131517,252523,NA,NA,NA
2013,pil.27.8c9a,pelagic,2020,0.436,0.032,121258,252523,NA,NA,NA
2014,pil.27.8c9a,pelagic,2020,0.28,0.032,124827,252523,NA,NA,NA
2015,pil.27.8c9a,pelagic,2020,0.172,0.032,117277,252523,NA,NA,NA
2016,pil.27.8c9a,pelagic,2020,0.17,0.032,147564,252523,NA,NA,NA
2017,pil.27.8c9a,pelagic,2020,0.142,0.032,188281,252523,NA,NA,NA
2018,pil.27.8c9a,pelagic,2020,0.077,0.032,177274,252523,NA,NA,NA
2019,pil.27.8c9a,pelagic,2020,0.058,0.032,207412,252523,NA,NA,NA
2020,pil.27.8c9a,pelagic,2020,NA,0.032,344114,252523,NA,NA,NA
NA,ple.27.89a,benthic,2021,NA,NA,NA,NA,NA,NA,NA
1979,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,3242,NA
1980,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,3735,NA
1981,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,3229,NA
1982,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,2306,NA
1983,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,3436,NA
1984,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,4600,NA
1985,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,5732,NA
1986,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,2806,NA
1987,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,2918,NA
1988,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,2582,NA
1989,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1973,NA
1990,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1900,NA
1991,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,2168,NA
1992,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1958,NA
1993,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1513,NA
1994,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1955,NA
1995,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1679,NA
1996,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1354,NA
1997,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1378,NA
1998,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1165,NA
1999,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,157,NA
2000,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1479,NA
2001,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1746,NA
2002,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1972,NA
2003,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1663,NA
2004,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1726,NA
2005,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1986,NA
2006,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,2126,NA
2007,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1847,NA
2008,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,2313,NA
2009,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1812,NA
2010,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1682,NA
2011,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,2032,NA
2012,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1520,NA
2013,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1811,NA
2014,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1959,NA
2015,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1610,NA
2016,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1661,NA
2017,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1481,NA
2018,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1513,NA
2019,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1562,NA
2020,pol.27.89a,demersal,2021,NA,NA,NA,NA,NA,1535,NA
1926,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,279,NA
1927,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,457,NA
1928,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,611,NA
1929,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,832,NA
1930,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1505,NA
1931,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1106,NA
1932,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1603,NA
1933,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,3884,NA
1934,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,3626,NA
1935,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1993,NA
1936,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2459,NA
1937,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2805,NA
1938,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2733,NA
1939,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2213,NA
1940,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,104,NA
1941,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,283,NA
1942,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,288,NA
1943,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,351,NA
1944,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,321,NA
1945,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,927,NA
1946,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2488,NA
1947,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,6124,NA
1948,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,4014,NA
1949,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2951,NA
1950,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,3262,NA
1951,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2381,NA
1952,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2209,NA
1953,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1816,NA
1954,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1246,NA
1955,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1477,NA
1956,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1318,NA
1957,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1661,NA
1958,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1743,NA
1959,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1757,NA
1960,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,2303,NA
1961,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1492,NA
1962,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,775,NA
1963,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,314,NA
1964,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,316,NA
1965,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,381,NA
1966,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,364,NA
1967,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,464,NA
1968,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,806,NA
1969,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1023,NA
1970,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,408,NA
1971,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,991,NA
1972,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1755,NA
1973,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,985,NA
1974,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,744,NA
1975,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1063,NA
1976,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1185,NA
1977,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,834,NA
1978,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,763,NA
1979,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,864,NA
1980,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,932,NA
1981,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,777,NA
1982,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,636,NA
1983,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,616,NA
1984,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,484,NA
1985,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,406,NA
1986,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,399,NA
1987,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,389,NA
1988,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,471,NA
1989,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,462,NA
1990,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,690,NA
1991,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,482,NA
1992,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,629,NA
1993,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,862,NA
1994,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,1047,NA
1995,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,827,NA
1996,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,628,NA
1997,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,633,NA
1998,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,612,NA
1999,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,498,NA
2000,por.27.nea,elasmobranch,2019,NA,NA,2,NA,NA,563,NA
2001,por.27.nea,elasmobranch,2019,NA,NA,1,NA,NA,525,NA
2002,por.27.nea,elasmobranch,2019,NA,NA,4,NA,NA,599,NA
2003,por.27.nea,elasmobranch,2019,NA,NA,1,NA,NA,519,NA
2004,por.27.nea,elasmobranch,2019,NA,NA,3,NA,NA,554,NA
2005,por.27.nea,elasmobranch,2019,NA,NA,1,NA,NA,379,NA
2006,por.27.nea,elasmobranch,2019,NA,NA,4,NA,NA,381,NA
2007,por.27.nea,elasmobranch,2019,NA,NA,6,NA,NA,484,NA
2008,por.27.nea,elasmobranch,2019,NA,NA,6,NA,NA,648,NA
2009,por.27.nea,elasmobranch,2019,NA,NA,2,NA,NA,529,NA
2010,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,37,NA
2011,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,34,NA
2012,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,74,NA
2013,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,40,NA
2014,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,22,NA
2015,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,19,NA
2016,por.27.nea,elasmobranch,2019,NA,NA,NA,NA,NA,14,NA
2017,por.27.nea,elasmobranch,2019,NA,NA,5,NA,NA,10,NA
2018,por.27.nea,elasmobranch,2019,NA,NA,4,NA,96,7,89
2005,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,1827,NA
2006,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,1665,NA
2007,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,1651,NA
2008,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,1924,NA
2009,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,1408,NA
2010,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,1166,NA
2011,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,1293,NA
2012,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,1153,NA
2013,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,940,NA
2014,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,831,NA
2015,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,620,NA
2016,raj.27.89a,elasmobranch,2020,NA,NA,NA,NA,NA,653,NA
