Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
1998,meg.27.8c9a,benthic,Advice,0.44,1307,F,SSB,446,NA,36,2021,0.45,0.32,980,700,0.191,980
1999,meg.27.8c9a,benthic,Advice,0.4,1077,F,SSB,343,NA,43,2021,0.45,0.32,980,700,0.191,980
2000,meg.27.8c9a,benthic,Advice,0.39,1047,F,SSB,253,NA,35,2021,0.45,0.32,980,700,0.191,980
2001,meg.27.8c9a,benthic,Advice,0.29,764,F,SSB,175,NA,19,2021,0.45,0.32,980,700,0.191,980
2002,meg.27.8c9a,benthic,Advice,0.168,720,F,SSB,117,NA,19,2021,0.45,0.32,980,700,0.191,980
2003,meg.27.8c9a,benthic,Advice,0.191,821,F,SSB,134,NA,15,2021,0.45,0.32,980,700,0.191,980
2004,meg.27.8c9a,benthic,Advice,0.2,781,F,SSB,149,NA,11,2021,0.45,0.32,980,700,0.191,980
2005,meg.27.8c9a,benthic,Advice,0.26,787,F,SSB,147,NA,19,2021,0.45,0.32,980,700,0.191,980
2006,meg.27.8c9a,benthic,Advice,0.43,766,F,SSB,210,NA,16,2021,0.45,0.32,980,700,0.191,980
2007,meg.27.8c9a,benthic,Advice,0.26,689,F,SSB,155,NA,0,2021,0.45,0.32,980,700,0.191,980
2008,meg.27.8c9a,benthic,Advice,0.22,616,F,SSB,133,NA,11,2021,0.45,0.32,980,700,0.191,980
2009,meg.27.8c9a,benthic,Advice,0.125,639,F,SSB,84,NA,11,2021,0.45,0.32,980,700,0.191,980
2010,meg.27.8c9a,benthic,Advice,0.081,713,F,SSB,83,NA,5,2021,0.45,0.32,980,700,0.191,980
2011,meg.27.8c9a,benthic,Advice,0.29,1070,F,SSB,302,NA,69,2021,0.45,0.32,980,700,0.191,980
2012,meg.27.8c9a,benthic,Advice,0.27,1078,F,SSB,262,NA,31,2021,0.45,0.32,980,700,0.191,980
2013,meg.27.8c9a,benthic,Advice,0.24,979,F,SSB,231,NA,18,2021,0.45,0.32,980,700,0.191,980
2014,meg.27.8c9a,benthic,Advice,0.46,1012,F,SSB,377,NA,23,2021,0.45,0.32,980,700,0.191,980
2015,meg.27.8c9a,benthic,Advice,0.49,809,F,SSB,276,NA,21,2021,0.45,0.32,980,700,0.191,980
2016,meg.27.8c9a,benthic,Advice,0.32,1076,F,SSB,235,NA,63,2021,0.45,0.32,980,700,0.191,980
2017,meg.27.8c9a,benthic,Advice,0.24,1346,F,SSB,247,NA,41,2021,0.45,0.32,980,700,0.191,980
2018,meg.27.8c9a,benthic,Advice,0.3,1498,F,SSB,315,NA,37,2021,0.45,0.32,980,700,0.191,980
2019,meg.27.8c9a,benthic,Advice,0.183,1830,F,SSB,239,NA,51,2021,0.45,0.32,980,700,0.191,980
2020,meg.27.8c9a,benthic,Advice,0.116,2498,F,SSB,320,NA,5,2021,0.45,0.32,980,700,0.191,980
2021,meg.27.8c9a,benthic,Advice,NA,2782,F,SSB,NA,NA,NA,2021,0.45,0.32,980,700,0.191,980
1986,mon.27.78abd,benthic,Advice,0.28,51093,F,SSB,24981,26842,1861,2021,0.53,0.39,22278,16032,0.28,22278
1987,mon.27.78abd,benthic,Advice,0.296,60055,F,SSB,23091,24812,1721,2021,0.53,0.39,22278,16032,0.28,22278
1988,mon.27.78abd,benthic,Advice,0.325,59307,F,SSB,21314,22902,1588,2021,0.53,0.39,22278,16032,0.28,22278
1989,mon.27.78abd,benthic,Advice,0.362,52594,F,SSB,24015,25804,1789,2021,0.53,0.39,22278,16032,0.28,22278
1990,mon.27.78abd,benthic,Advice,0.36,47285,F,SSB,20982,22545,1563,2021,0.53,0.39,22278,16032,0.28,22278
1991,mon.27.78abd,benthic,Advice,0.34,46950,F,SSB,16763,18012,1249,2021,0.53,0.39,22278,16032,0.28,22278
1992,mon.27.78abd,benthic,Advice,0.252,43097,F,SSB,13617,14632,1015,2021,0.53,0.39,22278,16032,0.28,22278
1993,mon.27.78abd,benthic,Advice,0.256,43918,F,SSB,14895,16005,1110,2021,0.53,0.39,22278,16032,0.28,22278
1994,mon.27.78abd,benthic,Advice,0.336,39508,F,SSB,17201,18483,1282,2021,0.53,0.39,22278,16032,0.28,22278
1995,mon.27.78abd,benthic,Advice,0.351,40370,F,SSB,21033,22600,1567,2021,0.53,0.39,22278,16032,0.28,22278
1996,mon.27.78abd,benthic,Advice,0.366,40559,F,SSB,23333,25072,1739,2021,0.53,0.39,22278,16032,0.28,22278
1997,mon.27.78abd,benthic,Advice,0.435,40790,F,SSB,22983,24696,1713,2021,0.53,0.39,22278,16032,0.28,22278
1998,mon.27.78abd,benthic,Advice,0.411,39173,F,SSB,20474,22000,1526,2021,0.53,0.39,22278,16032,0.28,22278
1999,mon.27.78abd,benthic,Advice,0.502,36945,F,SSB,18792,20192,1400,2021,0.53,0.39,22278,16032,0.28,22278
2000,mon.27.78abd,benthic,Advice,0.336,28639,F,SSB,14451,15528,1077,2021,0.53,0.39,22278,16032,0.28,22278
2001,mon.27.78abd,benthic,Advice,0.455,30371,F,SSB,17294,18583,1289,2021,0.53,0.39,22278,16032,0.28,22278
2002,mon.27.78abd,benthic,Advice,0.449,26123,F,SSB,22083,23728,1645,2021,0.53,0.39,22278,16032,0.28,22278
2003,mon.27.78abd,benthic,Advice,0.506,24337,F,SSB,27933,30444,2511,2021,0.53,0.39,22278,16032,0.28,22278
2004,mon.27.78abd,benthic,Advice,0.589,21430,F,SSB,29028,31439,2411,2021,0.53,0.39,22278,16032,0.28,22278
2005,mon.27.78abd,benthic,Advice,0.48,23183,F,SSB,27869,29980,2110,2021,0.53,0.39,22278,16032,0.28,22278
2006,mon.27.78abd,benthic,Advice,0.354,26043,F,SSB,27652,28545,892,2021,0.53,0.39,22278,16032,0.28,22278
2007,mon.27.78abd,benthic,Advice,0.401,29582,F,SSB,31213,32029,816,2021,0.53,0.39,22278,16032,0.28,22278
2008,mon.27.78abd,benthic,Advice,0.418,35904,F,SSB,27053,28046,993,2021,0.53,0.39,22278,16032,0.28,22278
2009,mon.27.78abd,benthic,Advice,0.424,41245,F,SSB,21835,23913,2078,2021,0.53,0.39,22278,16032,0.28,22278
2010,mon.27.78abd,benthic,Advice,0.42,36112,F,SSB,22215,24886,2672,2021,0.53,0.39,22278,16032,0.28,22278
2011,mon.27.78abd,benthic,Advice,0.369,34050,F,SSB,24657,26489,1832,2021,0.53,0.39,22278,16032,0.28,22278
2012,mon.27.78abd,benthic,Advice,0.406,35839,F,SSB,28188,30519,2330,2021,0.53,0.39,22278,16032,0.28,22278
2013,mon.27.78abd,benthic,Advice,0.36,36569,F,SSB,30611,32295,1684,2021,0.53,0.39,22278,16032,0.28,22278
2014,mon.27.78abd,benthic,Advice,0.377,40928,F,SSB,28474,30333,1859,2021,0.53,0.39,22278,16032,0.28,22278
2015,mon.27.78abd,benthic,Advice,0.348,49277,F,SSB,27859,30183,2324,2021,0.53,0.39,22278,16032,0.28,22278
2016,mon.27.78abd,benthic,Advice,0.353,47624,F,SSB,29083,32668,3585,2021,0.53,0.39,22278,16032,0.28,22278
2017,mon.27.78abd,benthic,Advice,0.352,52782,F,SSB,25634,27808,2175,2021,0.53,0.39,22278,16032,0.28,22278
2018,mon.27.78abd,benthic,Advice,0.289,54935,F,SSB,22345,23595,1250,2021,0.53,0.39,22278,16032,0.28,22278
2019,mon.27.78abd,benthic,Advice,0.241,60871,F,SSB,21266,22710,1444,2021,0.53,0.39,22278,16032,0.28,22278
2020,mon.27.78abd,benthic,Advice,0.233,59807,F,SSB,20156,21491,1335,2021,0.53,0.39,22278,16032,0.28,22278
2021,mon.27.78abd,benthic,Advice,NA,64190,F,SSB,NA,NA,NA,2021,0.53,0.39,22278,16032,0.28,22278
1980,mon.27.8c9a,benthic,Advice,0.296,9817,F,SSB,4816,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1981,mon.27.8c9a,benthic,Advice,0.327,11387,F,SSB,5568,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1982,mon.27.8c9a,benthic,Advice,0.376,11913,F,SSB,5782,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1983,mon.27.8c9a,benthic,Advice,0.488,10647,F,SSB,6114,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1984,mon.27.8c9a,benthic,Advice,0.507,8821,F,SSB,6032,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1985,mon.27.8c9a,benthic,Advice,0.534,8418,F,SSB,6139,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1986,mon.27.8c9a,benthic,Advice,0.803,7766,F,SSB,6870,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1987,mon.27.8c9a,benthic,Advice,0.923,4799,F,SSB,5141,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1988,mon.27.8c9a,benthic,Advice,1.394,3146,F,SSB,6321,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1989,mon.27.8c9a,benthic,Advice,1.094,2483,F,SSB,4996,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1990,mon.27.8c9a,benthic,Advice,0.814,2411,F,SSB,3790,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1991,mon.27.8c9a,benthic,Advice,0.834,2213,F,SSB,3640,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1992,mon.27.8c9a,benthic,Advice,0.867,2114,F,SSB,3382,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1993,mon.27.8c9a,benthic,Advice,0.626,1973,F,SSB,2329,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1994,mon.27.8c9a,benthic,Advice,0.5,2065,F,SSB,2007,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1995,mon.27.8c9a,benthic,Advice,0.333,2333,F,SSB,1834,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1996,mon.27.8c9a,benthic,Advice,0.386,3295,F,SSB,2955,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1997,mon.27.8c9a,benthic,Advice,0.449,4362,F,SSB,3714,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1998,mon.27.8c9a,benthic,Advice,0.381,4749,F,SSB,2981,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1999,mon.27.8c9a,benthic,Advice,0.295,4588,F,SSB,1932,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2000,mon.27.8c9a,benthic,Advice,0.237,4248,F,SSB,1259,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2001,mon.27.8c9a,benthic,Advice,0.164,3988,F,SSB,788,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2002,mon.27.8c9a,benthic,Advice,0.189,4187,F,SSB,1090,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2003,mon.27.8c9a,benthic,Advice,0.292,4808,F,SSB,2324,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2004,mon.27.8c9a,benthic,Advice,0.332,5878,F,SSB,3257,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2005,mon.27.8c9a,benthic,Advice,0.385,6813,F,SSB,3824,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2006,mon.27.8c9a,benthic,Advice,0.344,6525,F,SSB,2997,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2007,mon.27.8c9a,benthic,Advice,0.278,6304,F,SSB,2378,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2008,mon.27.8c9a,benthic,Advice,0.258,6657,F,SSB,2371,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2009,mon.27.8c9a,benthic,Advice,0.254,7028,F,SSB,2306,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2010,mon.27.8c9a,benthic,Advice,0.183,7122,F,SSB,1618,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2011,mon.27.8c9a,benthic,Advice,0.133,7442,F,SSB,1157,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2012,mon.27.8c9a,benthic,Advice,0.139,8204,F,SSB,1395,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2013,mon.27.8c9a,benthic,Advice,0.136,9142,F,SSB,1541,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2014,mon.27.8c9a,benthic,Advice,0.169,10217,F,SSB,2032,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2015,mon.27.8c9a,benthic,Advice,0.148,10679,F,SSB,1771,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2016,mon.27.8c9a,benthic,Advice,0.156,11051,F,SSB,1809,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2017,mon.27.8c9a,benthic,Advice,0.125,11351,F,SSB,1446,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2018,mon.27.8c9a,benthic,Advice,0.104,11784,F,SSB,1144,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2019,mon.27.8c9a,benthic,Advice,0.092,11958,F,SSB,909,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2020,mon.27.8c9a,benthic,Advice,0.083,11802,F,SSB,722,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
2021,mon.27.8c9a,benthic,Advice,NA,11625,F,SSB,NA,NA,NA,2021,NA,0.87,2769,1993,0.24,6283
1979,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,446,NA,NA,2020,NA,NA,NA,NA,NA,NA
1980,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,572,NA,NA,2020,NA,NA,NA,NA,NA,NA
1981,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,126,NA,NA,2020,NA,NA,NA,NA,NA,NA
1982,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,122,NA,NA,2020,NA,NA,NA,NA,NA,NA
1983,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,763,NA,NA,2020,NA,NA,NA,NA,NA,NA
1984,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,738,NA,NA,2020,NA,NA,NA,NA,NA,NA
1985,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,922,NA,NA,2020,NA,NA,NA,NA,NA,NA
1986,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,830,NA,NA,2020,NA,NA,NA,NA,NA,NA
1987,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1016,NA,NA,2020,NA,NA,NA,NA,NA,NA
1988,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,994,NA,NA,2020,NA,NA,NA,NA,NA,NA
1989,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1133,NA,NA,2020,NA,NA,NA,NA,NA,NA
1990,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1343,NA,NA,2020,NA,NA,NA,NA,NA,NA
1991,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1422,NA,NA,2020,NA,NA,NA,NA,NA,NA
1992,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1207,NA,NA,2020,NA,NA,NA,NA,NA,NA
1993,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1014,NA,NA,2020,NA,NA,NA,NA,NA,NA
1994,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,989,NA,NA,2020,NA,NA,NA,NA,NA,NA
1995,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1028,NA,NA,2020,NA,NA,NA,NA,NA,NA
1996,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1636,NA,NA,2020,NA,NA,NA,NA,NA,NA
1997,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1565,NA,NA,2020,NA,NA,NA,NA,NA,NA
1998,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1339,NA,NA,2020,NA,NA,NA,NA,NA,NA
1999,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,238,NA,NA,2020,NA,NA,NA,NA,NA,NA
2000,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1784,NA,NA,2020,NA,NA,NA,NA,NA,NA
2001,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1960,NA,NA,2020,NA,NA,NA,NA,NA,NA
2002,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1550,NA,NA,2020,NA,NA,NA,NA,NA,NA
2003,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,2015,NA,NA,2020,NA,NA,NA,NA,NA,NA
2004,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,3387,NA,NA,2020,NA,NA,NA,NA,NA,NA
2005,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,3283,NA,NA,2020,NA,NA,NA,NA,NA,NA
2006,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,2668,NA,NA,2020,NA,NA,NA,NA,NA,NA
2007,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,2949,NA,NA,2020,NA,NA,NA,NA,NA,NA
2008,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,2314,NA,NA,2020,NA,NA,NA,NA,NA,NA
2009,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,2504,NA,NA,2020,NA,NA,NA,NA,NA,NA
2010,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,2756,NA,NA,2020,NA,NA,NA,NA,NA,NA
2011,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,2782,NA,NA,2020,NA,NA,NA,NA,NA,NA
2012,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,2152,NA,NA,2020,NA,NA,NA,NA,NA,NA
2013,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1514,NA,NA,2020,NA,NA,NA,NA,NA,NA
2014,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1474,NA,NA,2020,NA,NA,NA,NA,NA,NA
2015,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1980,NA,NA,2020,NA,NA,NA,NA,NA,NA
2016,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1763,NA,NA,2020,NA,NA,NA,NA,NA,NA
2017,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1415,NA,NA,2020,NA,NA,NA,NA,NA,NA
2018,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1415,NA,NA,2020,NA,NA,NA,NA,NA,NA
2019,mur.27.67a-ce-k89a,demersal,Advice,NA,NA,F,SSB,1855,NA,NA,2020,NA,NA,NA,NA,NA,NA
1987,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,5397,7164,1767,2021,NA,NA,NA,NA,7.7,NA
1988,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,5875,9997,4123,2021,NA,NA,NA,NA,7.7,NA
1989,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,4835,7470,2634,2021,NA,NA,NA,NA,7.7,NA
1990,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,4972,5599,627,2021,NA,NA,NA,NA,7.7,NA
1991,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,4754,5967,1213,2021,NA,NA,NA,NA,7.7,NA
1992,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,5681,7034,1354,2021,NA,NA,NA,NA,7.7,NA
1993,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,5109,6116,1007,2021,NA,NA,NA,NA,7.7,NA
1994,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,4092,4833,741,2021,NA,NA,NA,NA,7.7,NA
1995,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,4452,5159,706,2021,NA,NA,NA,NA,7.7,NA
1996,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,4118,4614,495,2021,NA,NA,NA,NA,7.7,NA
1997,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3610,4415,805,2021,NA,NA,NA,NA,7.7,NA
1998,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3865,5318,1453,2021,NA,NA,NA,NA,7.7,NA
1999,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3209,4357,1148,2021,NA,NA,NA,NA,7.7,NA
2000,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3069,4523,1455,2021,NA,NA,NA,NA,7.7,NA
2001,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3730,6267,2537,2021,NA,NA,NA,NA,7.7,NA
2002,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3679,6299,2620,2021,NA,NA,NA,NA,7.7,NA
2003,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3886,5863,1977,2021,NA,NA,NA,NA,7.7,NA
2004,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3571,5503,1932,2021,NA,NA,NA,NA,7.7,NA
2005,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3991,6689,2698,2021,NA,NA,NA,NA,7.7,NA
2006,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3447,7990,4544,2021,NA,NA,NA,NA,7.7,NA
2007,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3176,5587,2411,2021,NA,NA,NA,NA,7.7,NA
2008,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3030,5154,2123,2021,NA,NA,NA,NA,7.7,NA
2009,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,2987,4820,1833,2021,NA,NA,NA,NA,7.7,NA
2010,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3398,4673,1275,2021,NA,NA,NA,NA,7.7,NA
2011,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3559,4822,1263,2021,NA,NA,NA,NA,7.7,NA
2012,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,2520,3532,1012,2021,NA,NA,NA,NA,7.7,NA
2013,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,2380,3900,1521,2021,NA,NA,NA,NA,7.7,NA
2014,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,2807,4133,1326,2021,NA,NA,NA,NA,7.7,NA
2015,nep.fu.2324,crustacean,Advice,NA,NA,Frel,UWTV_index,3569,5391,1822,2021,NA,NA,NA,NA,7.7,NA
2016,nep.fu.2324,crustacean,Advice,7.25,4167,Frel,UWTV_index,4091,6622,2531,2021,NA,NA,NA,NA,7.7,NA
2017,nep.fu.2324,crustacean,Advice,7.23,3373,Frel,UWTV_index,3412,5799,2387,2021,NA,NA,NA,NA,7.7,NA
2018,nep.fu.2324,crustacean,Advice,4.21,3788,Frel,UWTV_index,2125,3696,1571,2021,NA,NA,NA,NA,7.7,NA
2019,nep.fu.2324,crustacean,Advice,3.07,4113,Frel,UWTV_index,2154,2789,634,2021,NA,NA,NA,NA,7.7,NA
2020,nep.fu.2324,crustacean,Advice,4.94,3601,Frel,UWTV_index,2273,4181,1908,2021,NA,NA,NA,NA,7.7,NA
2021,nep.fu.2324,crustacean,Advice,NA,3431,Frel,UWTV_index,NA,NA,NA,2021,NA,NA,NA,NA,7.7,NA
1975,nep.fu.25,crustacean,Advice,2.162,1.149,F/Fmsy,B/Bmsy,743,743,NA,2021,1.7,NA,NA,0.3,1,0.5
1976,nep.fu.25,crustacean,Advice,1.999,1.029,F/Fmsy,B/Bmsy,578,578,NA,2021,1.7,NA,NA,0.3,1,0.5
1977,nep.fu.25,crustacean,Advice,2.264,0.986,F/Fmsy,B/Bmsy,828,828,NA,2021,1.7,NA,NA,0.3,1,0.5
1978,nep.fu.25,crustacean,Advice,2.663,0.914,F/Fmsy,B/Bmsy,706,706,NA,2021,1.7,NA,NA,0.3,1,0.5
1979,nep.fu.25,crustacean,Advice,2.29,0.787,F/Fmsy,B/Bmsy,475,475,NA,2021,1.7,NA,NA,0.3,1,0.5
1980,nep.fu.25,crustacean,Advice,2.219,0.728,F/Fmsy,B/Bmsy,532,532,NA,2021,1.7,NA,NA,0.3,1,0.5
1981,nep.fu.25,crustacean,Advice,1.934,0.658,F/Fmsy,B/Bmsy,318,318,NA,2021,1.7,NA,NA,0.3,1,0.5
1982,nep.fu.25,crustacean,Advice,1.874,0.636,F/Fmsy,B/Bmsy,431,431,NA,2021,1.7,NA,NA,0.3,1,0.5
1983,nep.fu.25,crustacean,Advice,2.191,0.63,F/Fmsy,B/Bmsy,433,433,NA,2021,1.7,NA,NA,0.3,1,0.5
1984,nep.fu.25,crustacean,Advice,2.4,0.614,F/Fmsy,B/Bmsy,515,515,NA,2021,1.7,NA,NA,0.3,1,0.5
1985,nep.fu.25,crustacean,Advice,2.538,0.625,F/Fmsy,B/Bmsy,477,477,NA,2021,1.7,NA,NA,0.3,1,0.5
1986,nep.fu.25,crustacean,Advice,2.345,0.583,F/Fmsy,B/Bmsy,364,364,NA,2021,1.7,NA,NA,0.3,1,0.5
1987,nep.fu.25,crustacean,Advice,2.292,0.564,F/Fmsy,B/Bmsy,412,412,NA,2021,1.7,NA,NA,0.3,1,0.5
1988,nep.fu.25,crustacean,Advice,2.502,0.547,F/Fmsy,B/Bmsy,445,445,NA,2021,1.7,NA,NA,0.3,1,0.5
1989,nep.fu.25,crustacean,Advice,2.682,0.511,F/Fmsy,B/Bmsy,405,405,NA,2021,1.7,NA,NA,0.3,1,0.5
1990,nep.fu.25,crustacean,Advice,2.501,0.451,F/Fmsy,B/Bmsy,335,335,NA,2021,1.7,NA,NA,0.3,1,0.5
1991,nep.fu.25,crustacean,Advice,2.676,0.464,F/Fmsy,B/Bmsy,453,453,NA,2021,1.7,NA,NA,0.3,1,0.5
1992,nep.fu.25,crustacean,Advice,3.034,0.461,F/Fmsy,B/Bmsy,428,428,NA,2021,1.7,NA,NA,0.3,1,0.5
1993,nep.fu.25,crustacean,Advice,2.608,0.415,F/Fmsy,B/Bmsy,274,274,NA,2021,1.7,NA,NA,0.3,1,0.5
1994,nep.fu.25,crustacean,Advice,2.275,0.365,F/Fmsy,B/Bmsy,246,246,NA,2021,1.7,NA,NA,0.3,1,0.5
1995,nep.fu.25,crustacean,Advice,2.469,0.338,F/Fmsy,B/Bmsy,275,275,NA,2021,1.7,NA,NA,0.3,1,0.5
1996,nep.fu.25,crustacean,Advice,2.577,0.304,F/Fmsy,B/Bmsy,209,209,NA,2021,1.7,NA,NA,0.3,1,0.5
1997,nep.fu.25,crustacean,Advice,2.878,0.249,F/Fmsy,B/Bmsy,219,219,NA,2021,1.7,NA,NA,0.3,1,0.5
1998,nep.fu.25,crustacean,Advice,2.495,0.183,F/Fmsy,B/Bmsy,103,103,NA,2021,1.7,NA,NA,0.3,1,0.5
1999,nep.fu.25,crustacean,Advice,2.307,0.159,F/Fmsy,B/Bmsy,124,124,NA,2021,1.7,NA,NA,0.3,1,0.5
2000,nep.fu.25,crustacean,Advice,2.231,0.142,F/Fmsy,B/Bmsy,81,81,NA,2021,1.7,NA,NA,0.3,1,0.5
2001,nep.fu.25,crustacean,Advice,2.616,0.135,F/Fmsy,B/Bmsy,147,147,NA,2021,1.7,NA,NA,0.3,1,0.5
2002,nep.fu.25,crustacean,Advice,3.737,0.127,F/Fmsy,B/Bmsy,143,143,NA,2021,1.7,NA,NA,0.3,1,0.5
